technology,year,power_mw,duration,estimate_type,parameter_category,parameter,value
Lithium-ion NMC,2030,1,8,Point,Capital Cost,EPC ($/kWh),45.52
Lithium-ion NMC,2030,1,8,Point,Capital Cost,Project Development ($/kWh),54.63
Lithium-ion NMC,2030,1,8,Point,Capital Cost,Grid Integration ($/kW),26.25
Lithium-ion NMC,2030,1,8,Point,O&M Cost,Fixed O&M ($/kW-year),8.35
Lithium-ion NMC,2030,1,8,Point,Warranty,Warranty ($/kWh),2.09
Lithium-ion NMC,2030,1,8,Point,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,8,Point,Performance,Rest Before Charge (hrs),0.65
Lithium-ion NMC,2030,1,8,Point,Performance,Rest After Discharge (hrs),0.65
Lithium-ion NMC,2030,1,8,Point,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,8,Point,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,8,Point,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,8,Point,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,8,Point,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,8,Point,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,8,Point,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,8,Point,Capital Cost,Total Installed Cost ($),3142700
Lithium-ion NMC,2030,1,8,Point,Capital Cost,Total Installed Cost ($/kW),3142.7
Lithium-ion NMC,2030,1,8,Point,Capital Cost,Total Installed Cost ($/kWh),392.84
Lithium-ion NMC,2030,1,8,Point,LCOS,LCOS_Project_Life (yrs),24
Lithium-ion NMC,2030,1,8,Point,LCOS,LCOS ($/kWh),0.2117
Lithium-ion NMC,2030,1,10,High,Capital Cost,DC Storage Block ($/kWh),231.62
Lithium-ion NMC,2030,1,10,High,Capital Cost,DC Storage BOS ($/kWh),45.08
Lithium-ion NMC,2030,1,10,High,Capital Cost,Power Equipment ($/kW),79.38
Lithium-ion NMC,2030,1,10,High,Capital Cost,C&C ($/kW),30.76
Lithium-ion NMC,2030,1,10,High,Capital Cost,Systems Integration ($/kWh),43.52
Lithium-ion NMC,2030,1,10,High,Capital Cost,EPC ($/kWh),50.02
Lithium-ion NMC,2030,1,10,High,Capital Cost,Project Development ($/kWh),60.03
Lithium-ion NMC,2030,1,10,High,Capital Cost,Grid Integration ($/kW),29.14
Lithium-ion NMC,2030,1,10,High,O&M Cost,Fixed O&M ($/kW-year),1.26
Lithium-ion NMC,2030,1,10,High,Warranty,Warranty ($/kWh),2.37
Lithium-ion NMC,2030,1,10,High,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,10,High,Performance,Rest Before Charge (hrs),0.53
Lithium-ion NMC,2030,1,10,High,Performance,Rest After Discharge (hrs),0.53
Lithium-ion NMC,2030,1,10,High,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,10,High,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,10,High,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,10,High,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,10,High,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,10,High,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,10,High,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,10,High,Capital Cost,Total Installed Cost ($),4441980
Lithium-ion NMC,2030,1,10,High,Capital Cost,Total Installed Cost ($/kW),4441.98
Lithium-ion NMC,2030,1,10,High,Capital Cost,Total Installed Cost ($/kWh),444.2
Lithium-ion NMC,2030,1,10,High,LCOS,LCOS_Project_Life (yrs),24
Lithium-ion NMC,2030,1,10,High,LCOS,LCOS ($/kWh),0.2337
Lithium-ion NMC,2030,1,10,Low,Capital Cost,DC Storage Block ($/kWh),158.37
Lithium-ion NMC,2030,1,10,Low,Capital Cost,DC Storage BOS ($/kWh),33.14
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Power Equipment ($/kW),60.65
Lithium-ion NMC,2030,1,10,Low,Capital Cost,C&C ($/kW),22.61
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Systems Integration ($/kWh),35.28
Lithium-ion NMC,2030,1,10,Low,Capital Cost,EPC ($/kWh),40.56
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Project Development ($/kWh),48.67
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Grid Integration ($/kW),23.63
Lithium-ion NMC,2030,1,10,Low,O&M Cost,Fixed O&M ($/kW-year),1.02
Lithium-ion NMC,2030,1,10,Low,Warranty,Warranty ($/kWh),1.73
Lithium-ion NMC,2030,1,10,Low,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,10,Low,Performance,Rest Before Charge (hrs),0.53
Lithium-ion NMC,2030,1,10,Low,Performance,Rest After Discharge (hrs),0.53
Lithium-ion NMC,2030,1,10,Low,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,10,Low,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,10,Low,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,10,Low,Performance,Cycle Life at Primary DOD (#),5286
Lithium-ion NMC,2030,1,10,Low,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,10,Low,Performance,Cycle Life at Secondary DOD (#),7500
Lithium-ion NMC,2030,1,10,Low,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Total Installed Cost ($),3267090
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Total Installed Cost ($/kW),3267.09
Lithium-ion NMC,2030,1,10,Low,Capital Cost,Total Installed Cost ($/kWh),326.71
Lithium-ion NMC,2030,1,10,Low,LCOS,LCOS_Project_Life (yrs),25
Lithium-ion NMC,2030,1,10,Low,LCOS,LCOS ($/kWh),0.1524
Lithium-ion NMC,2030,1,10,Point,Capital Cost,DC Storage Block ($/kWh),197.97
Lithium-ion NMC,2030,1,10,Point,Capital Cost,DC Storage BOS ($/kWh),38.53
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Power Equipment ($/kW),74.88
Lithium-ion NMC,2030,1,10,Point,Capital Cost,C&C ($/kW),26.29
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Systems Integration ($/kWh),39.21
Lithium-ion NMC,2030,1,10,Point,Capital Cost,EPC ($/kWh),45.06
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Project Development ($/kWh),54.08
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Grid Integration ($/kW),26.25
Lithium-ion NMC,2030,1,10,Point,O&M Cost,Fixed O&M ($/kW-year),1.14
Lithium-ion NMC,2030,1,10,Point,Warranty,Warranty ($/kWh),2.08
Lithium-ion NMC,2030,1,10,Point,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,10,Point,Performance,Rest Before Charge (hrs),0.53
Lithium-ion NMC,2030,1,10,Point,Performance,Rest After Discharge (hrs),0.53
Lithium-ion NMC,2030,1,10,Point,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,10,Point,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,10,Point,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,10,Point,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,10,Point,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,10,Point,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,10,Point,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Total Installed Cost ($),3875920
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Total Installed Cost ($/kW),3875.92
Lithium-ion NMC,2030,1,10,Point,Capital Cost,Total Installed Cost ($/kWh),387.59
Lithium-ion NMC,2030,1,10,Point,LCOS,LCOS_Project_Life (yrs),24
Lithium-ion NMC,2030,1,10,Point,LCOS,LCOS ($/kWh),0.2076
Lithium-ion NMC,2030,1,24,High,Capital Cost,DC Storage Block ($/kWh),229.5
Lithium-ion NMC,2030,1,24,High,Capital Cost,DC Storage BOS ($/kWh),44.27
Lithium-ion NMC,2030,1,24,High,Capital Cost,Power Equipment ($/kW),79.38
Lithium-ion NMC,2030,1,24,High,Capital Cost,C&C ($/kW),30.76
Lithium-ion NMC,2030,1,24,High,Capital Cost,Systems Integration ($/kWh),42.45
Lithium-ion NMC,2030,1,24,High,Capital Cost,EPC ($/kWh),48.63
Lithium-ion NMC,2030,1,24,High,Capital Cost,Project Development ($/kWh),58.36
Lithium-ion NMC,2030,1,24,High,Capital Cost,Grid Integration ($/kW),29.14
Lithium-ion NMC,2030,1,24,High,O&M Cost,Fixed O&M ($/kW-year),24.94
Lithium-ion NMC,2030,1,24,High,Warranty,Warranty ($/kWh),2.32
Lithium-ion NMC,2030,1,24,High,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,24,High,Performance,Rest Before Charge (hrs),0.23
Lithium-ion NMC,2030,1,24,High,Performance,Rest After Discharge (hrs),0.23
Lithium-ion NMC,2030,1,24,High,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,24,High,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,24,High,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,24,High,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,24,High,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,24,High,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,24,High,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,24,High,Capital Cost,Total Installed Cost ($),10296320
Lithium-ion NMC,2030,1,24,High,Capital Cost,Total Installed Cost ($/kW),10296.32
Lithium-ion NMC,2030,1,24,High,Capital Cost,Total Installed Cost ($/kWh),429.01
Lithium-ion NMC,2030,1,24,High,LCOS,LCOS_Project_Life (yrs),21
Lithium-ion NMC,2030,1,24,High,LCOS,LCOS ($/kWh),0.4207
Lithium-ion NMC,2030,1,24,Low,Capital Cost,DC Storage Block ($/kWh),156.92
Lithium-ion NMC,2030,1,24,Low,Capital Cost,DC Storage BOS ($/kWh),32.54
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Power Equipment ($/kW),60.65
Lithium-ion NMC,2030,1,24,Low,Capital Cost,C&C ($/kW),22.61
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Systems Integration ($/kWh),34.42
Lithium-ion NMC,2030,1,24,Low,Capital Cost,EPC ($/kWh),39.43
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Project Development ($/kWh),47.32
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Grid Integration ($/kW),23.63
Lithium-ion NMC,2030,1,24,Low,O&M Cost,Fixed O&M ($/kW-year),20.22
Lithium-ion NMC,2030,1,24,Low,Warranty,Warranty ($/kWh),1.7
Lithium-ion NMC,2030,1,24,Low,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,24,Low,Performance,Rest Before Charge (hrs),0.23
Lithium-ion NMC,2030,1,24,Low,Performance,Rest After Discharge (hrs),0.23
Lithium-ion NMC,2030,1,24,Low,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,24,Low,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,24,Low,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,24,Low,Performance,Cycle Life at Primary DOD (#),5286
Lithium-ion NMC,2030,1,24,Low,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,24,Low,Performance,Cycle Life at Secondary DOD (#),7500
Lithium-ion NMC,2030,1,24,Low,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Total Installed Cost ($),7562010
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Total Installed Cost ($/kW),7562.01
Lithium-ion NMC,2030,1,24,Low,Capital Cost,Total Installed Cost ($/kWh),315.08
Lithium-ion NMC,2030,1,24,Low,LCOS,LCOS_Project_Life (yrs),26
Lithium-ion NMC,2030,1,24,Low,LCOS,LCOS ($/kWh),0.2823
Lithium-ion NMC,2030,1,24,Point,Capital Cost,DC Storage Block ($/kWh),196.15
Lithium-ion NMC,2030,1,24,Point,Capital Cost,DC Storage BOS ($/kWh),37.84
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Power Equipment ($/kW),74.88
Lithium-ion NMC,2030,1,24,Point,Capital Cost,C&C ($/kW),26.29
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Systems Integration ($/kWh),38.24
Lithium-ion NMC,2030,1,24,Point,Capital Cost,EPC ($/kWh),43.81
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Project Development ($/kWh),52.58
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Grid Integration ($/kW),26.25
Lithium-ion NMC,2030,1,24,Point,O&M Cost,Fixed O&M ($/kW-year),22.46
Lithium-ion NMC,2030,1,24,Point,Warranty,Warranty ($/kWh),2.04
Lithium-ion NMC,2030,1,24,Point,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,24,Point,Performance,Rest Before Charge (hrs),0.23
Lithium-ion NMC,2030,1,24,Point,Performance,Rest After Discharge (hrs),0.23
Lithium-ion NMC,2030,1,24,Point,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,24,Point,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,24,Point,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,24,Point,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,24,Point,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,24,Point,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,24,Point,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Total Installed Cost ($),8974300
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Total Installed Cost ($/kW),8974.3
Lithium-ion NMC,2030,1,24,Point,Capital Cost,Total Installed Cost ($/kWh),373.93
Lithium-ion NMC,2030,1,24,Point,LCOS,LCOS_Project_Life (yrs),21
Lithium-ion NMC,2030,1,24,Point,LCOS,LCOS ($/kWh),0.3704
Lithium-ion NMC,2030,1,100,High,Capital Cost,DC Storage Block ($/kWh),226.12
Lithium-ion NMC,2030,1,100,High,Capital Cost,DC Storage BOS ($/kWh),43.32
Lithium-ion NMC,2030,1,100,High,Capital Cost,Power Equipment ($/kW),79.38
Lithium-ion NMC,2030,1,100,High,Capital Cost,C&C ($/kW),30.76
Lithium-ion NMC,2030,1,100,High,Capital Cost,Systems Integration ($/kWh),41.43
Lithium-ion NMC,2030,1,100,High,Capital Cost,EPC ($/kWh),47.34
Lithium-ion NMC,2030,1,100,High,Capital Cost,Project Development ($/kWh),56.81
Lithium-ion NMC,2030,1,100,High,Capital Cost,Grid Integration ($/kW),29.14
Lithium-ion NMC,2030,1,100,High,O&M Cost,Fixed O&M ($/kW-year),97.3
Lithium-ion NMC,2030,1,100,High,Warranty,Warranty ($/kWh),2.25
Lithium-ion NMC,2030,1,100,High,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,100,High,Performance,Rest Before Charge (hrs),0.06
Lithium-ion NMC,2030,1,100,High,Performance,Rest After Discharge (hrs),0.06
Lithium-ion NMC,2030,1,100,High,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,100,High,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,100,High,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,100,High,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,100,High,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,100,High,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,100,High,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,100,High,Capital Cost,Total Installed Cost ($),41641280
Lithium-ion NMC,2030,1,100,High,Capital Cost,Total Installed Cost ($/kW),41641.28
Lithium-ion NMC,2030,1,100,High,Capital Cost,Total Installed Cost ($/kWh),416.41
Lithium-ion NMC,2030,1,100,High,LCOS,LCOS_Project_Life (yrs),26
Lithium-ion NMC,2030,1,100,High,LCOS,LCOS ($/kWh),1.3817
Lithium-ion NMC,2030,1,100,Low,Capital Cost,DC Storage Block ($/kWh),154.61
Lithium-ion NMC,2030,1,100,Low,Capital Cost,DC Storage BOS ($/kWh),31.84
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Power Equipment ($/kW),60.65
Lithium-ion NMC,2030,1,100,Low,Capital Cost,C&C ($/kW),22.61
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Systems Integration ($/kWh),33.59
Lithium-ion NMC,2030,1,100,Low,Capital Cost,EPC ($/kWh),38.39
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Project Development ($/kWh),46.06
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Grid Integration ($/kW),23.63
Lithium-ion NMC,2030,1,100,Low,O&M Cost,Fixed O&M ($/kW-year),78.89
Lithium-ion NMC,2030,1,100,Low,Warranty,Warranty ($/kWh),1.65
Lithium-ion NMC,2030,1,100,Low,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,100,Low,Performance,Rest Before Charge (hrs),0.06
Lithium-ion NMC,2030,1,100,Low,Performance,Rest After Discharge (hrs),0.06
Lithium-ion NMC,2030,1,100,Low,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,100,Low,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,100,Low,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,100,Low,Performance,Cycle Life at Primary DOD (#),5286
Lithium-ion NMC,2030,1,100,Low,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,100,Low,Performance,Cycle Life at Secondary DOD (#),7500
Lithium-ion NMC,2030,1,100,Low,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Total Installed Cost ($),30555890
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Total Installed Cost ($/kW),30555.89
Lithium-ion NMC,2030,1,100,Low,Capital Cost,Total Installed Cost ($/kWh),305.56
Lithium-ion NMC,2030,1,100,Low,LCOS,LCOS_Project_Life (yrs),26
Lithium-ion NMC,2030,1,100,Low,LCOS,LCOS ($/kWh),1.0159
Lithium-ion NMC,2030,1,100,Point,Capital Cost,DC Storage Block ($/kWh),193.27
Lithium-ion NMC,2030,1,100,Point,Capital Cost,DC Storage BOS ($/kWh),37.02
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Power Equipment ($/kW),74.88
Lithium-ion NMC,2030,1,100,Point,Capital Cost,C&C ($/kW),26.29
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Systems Integration ($/kWh),37.32
Lithium-ion NMC,2030,1,100,Point,Capital Cost,EPC ($/kWh),42.65
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Project Development ($/kWh),51.18
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Grid Integration ($/kW),26.25
Lithium-ion NMC,2030,1,100,Point,O&M Cost,Fixed O&M ($/kW-year),87.65
Lithium-ion NMC,2030,1,100,Point,Warranty,Warranty ($/kWh),1.98
Lithium-ion NMC,2030,1,100,Point,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,1,100,Point,Performance,Rest Before Charge (hrs),0.06
Lithium-ion NMC,2030,1,100,Point,Performance,Rest After Discharge (hrs),0.06
Lithium-ion NMC,2030,1,100,Point,Performance,RTE (%),0.85
Lithium-ion NMC,2030,1,100,Point,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,1,100,Point,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,1,100,Point,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,1,100,Point,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,1,100,Point,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,1,100,Point,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Total Installed Cost ($),36271420
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Total Installed Cost ($/kW),36271.42
Lithium-ion NMC,2030,1,100,Point,Capital Cost,Total Installed Cost ($/kWh),362.71
Lithium-ion NMC,2030,1,100,Point,LCOS,LCOS_Project_Life (yrs),26
Lithium-ion NMC,2030,1,100,Point,LCOS,LCOS ($/kWh),1.206
Lithium-ion NMC,2030,10,2,High,Capital Cost,DC Storage Block ($/kWh),210.23
Lithium-ion NMC,2030,10,2,High,Capital Cost,DC Storage BOS ($/kWh),53
Lithium-ion NMC,2030,10,2,High,Capital Cost,Power Equipment ($/kW),68.5
Lithium-ion NMC,2030,10,2,High,Capital Cost,C&C ($/kW),5.69
Lithium-ion NMC,2030,10,2,High,Capital Cost,Systems Integration ($/kWh),45.8
Lithium-ion NMC,2030,10,2,High,Capital Cost,EPC ($/kWh),51.14
Lithium-ion NMC,2030,10,2,High,Capital Cost,Project Development ($/kWh),61.37
Lithium-ion NMC,2030,10,2,High,Capital Cost,Grid Integration ($/kW),23.84
Lithium-ion NMC,2030,10,2,High,O&M Cost,Fixed O&M ($/kW-year),2.89
Lithium-ion NMC,2030,10,2,High,Warranty,Warranty ($/kWh),2.33
Lithium-ion NMC,2030,10,2,High,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,10,2,High,Performance,Rest Before Charge (hrs),3.6
Lithium-ion NMC,2030,10,2,High,Performance,Rest After Discharge (hrs),3.6
Lithium-ion NMC,2030,10,2,High,Performance,RTE (%),0.85
Lithium-ion NMC,2030,10,2,High,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,10,2,High,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,10,2,High,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,10,2,High,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,10,2,High,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,10,2,High,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,10,2,High,Capital Cost,Total Installed Cost ($),9411100
Lithium-ion NMC,2030,10,2,High,Capital Cost,Total Installed Cost ($/kW),941.11
Lithium-ion NMC,2030,10,2,High,Capital Cost,Total Installed Cost ($/kWh),470.56
Lithium-ion NMC,2030,10,2,High,LCOS,LCOS_Project_Life (yrs),24
Lithium-ion NMC,2030,10,2,High,LCOS,LCOS ($/kWh),0.2386
Lithium-ion NMC,2030,10,2,Low,Capital Cost,DC Storage Block ($/kWh),143.75
Lithium-ion NMC,2030,10,2,Low,Capital Cost,DC Storage BOS ($/kWh),38.96
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Power Equipment ($/kW),52.34
Lithium-ion NMC,2030,10,2,Low,Capital Cost,C&C ($/kW),4.18
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Systems Integration ($/kWh),37.13
Lithium-ion NMC,2030,10,2,Low,Capital Cost,EPC ($/kWh),41.47
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Project Development ($/kWh),49.76
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Grid Integration ($/kW),19.33
Lithium-ion NMC,2030,10,2,Low,O&M Cost,Fixed O&M ($/kW-year),2.34
Lithium-ion NMC,2030,10,2,Low,Warranty,Warranty ($/kWh),1.7
Lithium-ion NMC,2030,10,2,Low,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,10,2,Low,Performance,Rest Before Charge (hrs),3.6
Lithium-ion NMC,2030,10,2,Low,Performance,Rest After Discharge (hrs),3.6
Lithium-ion NMC,2030,10,2,Low,Performance,RTE (%),0.85
Lithium-ion NMC,2030,10,2,Low,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,10,2,Low,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,10,2,Low,Performance,Cycle Life at Primary DOD (#),5286
Lithium-ion NMC,2030,10,2,Low,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,10,2,Low,Performance,Cycle Life at Secondary DOD (#),7500
Lithium-ion NMC,2030,10,2,Low,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Total Installed Cost ($),6979900
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Total Installed Cost ($/kW),697.99
Lithium-ion NMC,2030,10,2,Low,Capital Cost,Total Installed Cost ($/kWh),349
Lithium-ion NMC,2030,10,2,Low,LCOS,LCOS_Project_Life (yrs),24
Lithium-ion NMC,2030,10,2,Low,LCOS,LCOS ($/kWh),0.1612
Lithium-ion NMC,2030,10,2,Point,Capital Cost,DC Storage Block ($/kWh),179.69
Lithium-ion NMC,2030,10,2,Point,Capital Cost,DC Storage BOS ($/kWh),45.3
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Power Equipment ($/kW),64.62
Lithium-ion NMC,2030,10,2,Point,Capital Cost,C&C ($/kW),4.86
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Systems Integration ($/kWh),41.26
Lithium-ion NMC,2030,10,2,Point,Capital Cost,EPC ($/kWh),46.08
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Project Development ($/kWh),55.29
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Grid Integration ($/kW),21.48
Lithium-ion NMC,2030,10,2,Point,O&M Cost,Fixed O&M ($/kW-year),2.6
Lithium-ion NMC,2030,10,2,Point,Warranty,Warranty ($/kWh),2.05
Lithium-ion NMC,2030,10,2,Point,Warranty,Warranty Delay (yrs),4
Lithium-ion NMC,2030,10,2,Point,Performance,Rest Before Charge (hrs),3.6
Lithium-ion NMC,2030,10,2,Point,Performance,Rest After Discharge (hrs),3.6
Lithium-ion NMC,2030,10,2,Point,Performance,RTE (%),0.85
Lithium-ion NMC,2030,10,2,Point,Performance,Calendar Life (yrs),13
Lithium-ion NMC,2030,10,2,Point,Performance,Primary DOD (%),0.8
Lithium-ion NMC,2030,10,2,Point,Performance,Cycle Life at Primary DOD (#),1672
Lithium-ion NMC,2030,10,2,Point,Performance,Secondary DOD (%),0.6
Lithium-ion NMC,2030,10,2,Point,Performance,Cycle Life at Secondary DOD (#),6130
Lithium-ion NMC,2030,10,2,Point,Performance,End of Life (%),0.6
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Total Installed Cost ($),8262000
Lithium-ion NMC,2030,10,2,Point,Capital Cost,Total Installed Cost ($/kW),826.2
